url	nom	numero	types	taille	poids	groupe_oeufs	couleur	empreinte	corps
https://www.pokepedia.fr/M%C3%A9talosse	Métalosse	376	['Acier', 'Psy']	1.6	550.0	['Minéral']	Bleu	376	Corps multiple
https://www.pokepedia.fr/Regirock	Regirock	377	['Roche']	1.7	230.0	['Inconnu']	Brun	377	Bipède sans queue
https://www.pokepedia.fr/Regice	Regice	378	['Glace']	1.8	175.0	['Inconnu']	Bleu	378	Bipède sans queue
https://www.pokepedia.fr/Registeel	Registeel	379	['Acier']	1.9	205.0	['Inconnu']	Gris	379	Bipède sans queue
https://www.pokepedia.fr/Latias	Latias	380	['Dragon', 'Psy']	1.4	40.0	['Inconnu']	Rouge	380	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Latios	Latios	381	['Dragon', 'Psy']	2.0	60.0	['Inconnu']	Bleu	381	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Kyogre	Kyogre	382	['Eau']	4.5	352.0	['Inconnu']	Bleu	382	Dispose de nageoires
https://www.pokepedia.fr/Groudon	Groudon	383	['Sol']	3.5	950.0	['Inconnu']	Rouge	383	Bipède disposant d'une queue
https://www.pokepedia.fr/Rayquaza	Rayquaza	384	['Dragon', 'Vol']	7.0	206.5	['Inconnu']	Vert	384	Corps serpentin
https://www.pokepedia.fr/Jirachi	Jirachi	385	['Acier', 'Psy']	0.3	1.1	['Inconnu']	Jaune	385	Bipède sans queue
https://www.pokepedia.fr/Deoxys	Deoxys	386	['Psy']	1.7	60.8	['Inconnu']	Rouge	386	Bipède sans queue
https://www.pokepedia.fr/Tortipouss	Tortipouss	387	['Plante']	0.4	10.2	['Monstrueux', 'Végétal']	Vert	387	Quadrupède
https://www.pokepedia.fr/Boskara	Boskara	388	['Plante']	1.1	97.0	['Monstrueux', 'Végétal']	Vert	388	Quadrupède
https://www.pokepedia.fr/Torterra	Torterra	389	['Plante', 'Sol']	2.2	310.0	['Monstrueux', 'Végétal']	Vert	389	Quadrupède
https://www.pokepedia.fr/Ouisticram	Ouisticram	390	['Feu']	0.5	6.2	['Terrestre', 'Humanoïde']	Brun	390	Bipède disposant d'une queue
https://www.pokepedia.fr/Chimpenfeu	Chimpenfeu	391	['Feu', 'Combat']	0.9	22.0	['Terrestre', 'Humanoïde']	Brun	391	Bipède disposant d'une queue
https://www.pokepedia.fr/Simiabraz	Simiabraz	392	['Feu', 'Combat']	1.2	55.0	['Terrestre', 'Humanoïde']	Brun	392	Bipède disposant d'une queue
https://www.pokepedia.fr/Tiplouf	Tiplouf	393	['Eau']	0.4	5.2	['Aquatique 1', 'Terrestre']	Bleu	393	Bipède sans queue
https://www.pokepedia.fr/Prinplouf	Prinplouf	394	['Eau']	0.8	23.0	['Aquatique 1', 'Terrestre']	Bleu	394	Bipède disposant d'une queue
https://www.pokepedia.fr/Pingol%C3%A9on	Pingoléon	395	['Eau', 'Acier']	1.7	84.5	['Aquatique 1', 'Terrestre']	Bleu	395	Bipède disposant d'une queue
https://www.pokepedia.fr/%C3%89tourmi	Étourmi	396	['Normal', 'Vol']	0.3	2.0	['Aérien']	Brun	396	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/%C3%89tourvol	Étourvol	397	['Normal', 'Vol']	0.6	15.5	['Aérien']	Brun	397	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/%C3%89touraptor	Étouraptor	398	['Normal', 'Vol']	1.2	24.9	['Aérien']	Brun	398	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Keunotor	Keunotor	399	['Normal']	0.5	20.0	['Aquatique 1', 'Terrestre']	Brun	399	Quadrupède
https://www.pokepedia.fr/Castorno	Castorno	400	['Normal', 'Eau']	1.0	31.5	['Aquatique 1', 'Terrestre']	Brun	400	Bipède disposant d'une queue
https://www.pokepedia.fr/Crikzik	Crikzik	401	['Insecte']	0.3	2.2	['Insectoïde']	Rouge	401	Bipède sans queue
https://www.pokepedia.fr/M%C3%A9lokrik	Mélokrik	402	['Insecte']	1.0	25.5	['Insectoïde']	Rouge	402	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Lixy	Lixy	403	['Électrik']	0.5	9.5	['Terrestre']	Bleu	403	Quadrupède
https://www.pokepedia.fr/Luxio	Luxio	404	['Électrik']	0.9	30.5	['Terrestre']	Bleu	404	Quadrupède
https://www.pokepedia.fr/Luxray	Luxray	405	['Électrik']	1.4	42.0	['Terrestre']	Bleu	405	Quadrupède
https://www.pokepedia.fr/Rozbouton	Rozbouton	406	['Plante', 'Poison']	0.2	1.2	['Inconnu']	Vert	406	Bipède sans queue
https://www.pokepedia.fr/Roserade	Roserade	407	['Plante', 'Poison']	0.9	14.5	['Féerique', 'Végétal']	Vert	407	Bipède sans queue
https://www.pokepedia.fr/Kranidos	Kranidos	408	['Roche']	0.9	31.5	['Monstrueux']	Bleu	408	Bipède disposant d'une queue
https://www.pokepedia.fr/Charkos	Charkos	409	['Roche']	1.6	102.5	['Monstrueux']	Bleu	409	Bipède disposant d'une queue
https://www.pokepedia.fr/Dinoclier	Dinoclier	410	['Roche', 'Acier']	0.5	57.0	['Monstrueux']	Gris	410	Quadrupède
https://www.pokepedia.fr/Bastiodon	Bastiodon	411	['Roche', 'Acier']	1.3	149.5	['Monstrueux']	Gris	411	Quadrupède
https://www.pokepedia.fr/Cheniti	Cheniti	412	['Insecte']	0.2	3.4	['Insectoïde']	Gris	vide	Corps serpentin
https://www.pokepedia.fr/Cheniselle	Cheniselle	413	['Insecte']	0.5	6.5	['Insectoïde']	Gris	vide	Corps serpentin
https://www.pokepedia.fr/Papilord	Papilord	414	['Insecte', 'Vol']	0.9	23.3	['Insectoïde']	Jaune	414	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Apitrini	Apitrini	415	['Insecte', 'Vol']	0.3	5.5	['Insectoïde']	Jaune	vide	Corps multiple
https://www.pokepedia.fr/Apireine	Apireine	416	['Insecte', 'Vol']	1.2	38.5	['Insectoïde']	Jaune	vide	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Pachirisu	Pachirisu	417	['Électrik']	0.4	3.9	['Féerique', 'Terrestre']	Blanc	417	Bipède disposant d'une queue
https://www.pokepedia.fr/Must%C3%A9bou%C3%A9e	Mustébouée	418	['Eau']	0.7	29.5	['Aquatique 1', 'Terrestre']	Brun	418	Quadrupède
https://www.pokepedia.fr/Must%C3%A9flott	Mustéflott	419	['Eau']	1.1	33.5	['Aquatique 1', 'Terrestre']	Brun	419	Quadrupède
https://www.pokepedia.fr/Ceribou	Ceribou	420	['Plante']	0.4	3.3	['Féerique', 'Végétal']	Rose	420	Corps multiple
https://www.pokepedia.fr/Ceriflor	Ceriflor	421	['Plante']	0.5	9.3	['Féerique', 'Végétal']	Rose	421	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Sancoki	Sancoki	422	['Eau']	0.3	6.3	['Aquatique 1', 'Amorphe']	Violet	422	Corps insectoïde
https://www.pokepedia.fr/Tritosor	Tritosor	423	['Eau', 'Sol']	0.9	29.9	['Aquatique 1', 'Amorphe']	Violet	423	Corps insectoïde
https://www.pokepedia.fr/Capidextre	Capidextre	424	['Normal']	1.2	20.3	['Terrestre']	Violet	424	Bipède disposant d'une queue
https://www.pokepedia.fr/Baudrive	Baudrive	425	['Spectre', 'Vol']	0.4	1.2	['Amorphe']	Violet	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Grodrive	Grodrive	426	['Spectre', 'Vol']	1.2	15.0	['Amorphe']	Violet	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Laporeille	Laporeille	427	['Normal']	0.4	5.5	['Terrestre', 'Humanoïde']	Brun	427	Bipède disposant d'une queue
https://www.pokepedia.fr/Lockpin	Lockpin	428	['Normal']	1.2	33.3	['Terrestre', 'Humanoïde']	Brun	428	Bipède disposant d'une queue
https://www.pokepedia.fr/Magir%C3%AAve	Magirêve	429	['Spectre']	0.9	4.4	['Amorphe']	Violet	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Corboss	Corboss	430	['Ténèbres', 'Vol']	0.9	27.3	['Aérien']	Noir	430	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Chaglam	Chaglam	431	['Normal']	0.5	3.9	['Terrestre']	Gris	431	Quadrupède
https://www.pokepedia.fr/Chaffreux	Chaffreux	432	['Normal']	1.0	43.8	['Terrestre']	Gris	432	Quadrupède
https://www.pokepedia.fr/Korillon	Korillon	433	['Psy']	0.2	0.6	['Inconnu']	Jaune	433	Bipède sans queue
https://www.pokepedia.fr/Moufouette	Moufouette	434	['Poison', 'Ténèbres']	0.4	19.2	['Terrestre']	Violet	434	Quadrupède
https://www.pokepedia.fr/Moufflair	Moufflair	435	['Poison', 'Ténèbres']	1.0	38.0	['Terrestre']	Violet	435	Quadrupède
https://www.pokepedia.fr/Arch%C3%A9omire	Archéomire	436	['Acier', 'Psy']	0.5	60.5	['Minéral']	Vert	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Arch%C3%A9odong	Archéodong	437	['Acier', 'Psy']	1.3	187.0	['Minéral']	Vert	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Manza%C3%AF	Manzaï	438	['Roche']	0.5	15.0	['Inconnu']	Brun	438	Constitué d'une tête et de jambes
https://www.pokepedia.fr/Mime_Jr.	Mime Jr.	439	['Psy', 'Fée']	0.6	13.0	['Inconnu']	Rose	439	Bipède sans queue
https://www.pokepedia.fr/Ptiravi	Ptiravi	440	['Normal']	0.6	24.4	['Inconnu']	Rose	440	Bipède sans queue
https://www.pokepedia.fr/Pijako	Pijako	441	['Normal', 'Vol']	0.5	1.9	['Aérien']	Noir	441	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Spiritomb	Spiritomb	442	['Spectre', 'Ténèbres']	1.0	108.0	['Amorphe']	Violet	vide	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Griknot	Griknot	443	['Dragon', 'Sol']	0.7	20.5	['Draconique', 'Monstrueux']	Bleu	443	Bipède disposant d'une queue
https://www.pokepedia.fr/Carmache	Carmache	444	['Dragon', 'Sol']	1.4	56.0	['Draconique', 'Monstrueux']	Bleu	444	Bipède disposant d'une queue
https://www.pokepedia.fr/Carchacrok	Carchacrok	445	['Dragon', 'Sol']	1.9	95.0	['Draconique', 'Monstrueux']	Bleu	445	Bipède disposant d'une queue
https://www.pokepedia.fr/Goinfrex	Goinfrex	446	['Normal']	0.6	105.0	['Inconnu']	Noir	446	Bipède sans queue
https://www.pokepedia.fr/Riolu	Riolu	447	['Combat']	0.7	20.2	['Inconnu']	Bleu	447	Bipède disposant d'une queue
https://www.pokepedia.fr/Lucario	Lucario	448	['Combat', 'Acier']	1.2	54.0	['Terrestre', 'Humanoïde']	Bleu	448	Bipède disposant d'une queue
https://www.pokepedia.fr/Hippopotas	Hippopotas	449	['Sol']	0.8	49.5	['Terrestre']	Brun	449	Quadrupède
https://www.pokepedia.fr/Hippodocus	Hippodocus	450	['Sol']	2.0	300.0	['Terrestre']	Brun	450	Quadrupède
https://www.pokepedia.fr/Rapion	Rapion	451	['Poison', 'Insecte']	0.8	12.0	['Insectoïde', 'Aquatique 3']	Violet	451	Corps insectoïde
https://www.pokepedia.fr/Drascore	Drascore	452	['Poison', 'Ténèbres']	1.3	61.5	['Insectoïde', 'Aquatique 3']	Violet	452	Corps insectoïde
https://www.pokepedia.fr/Cradopaud	Cradopaud	453	['Poison', 'Combat']	0.7	23.0	['Humanoïde']	Bleu	453	Bipède sans queue
https://www.pokepedia.fr/Coatox	Coatox	454	['Poison', 'Combat']	1.3	44.4	['Humanoïde']	Bleu	454	Bipède sans queue
https://www.pokepedia.fr/Vortente	Vortente	455	['Plante']	1.4	27.0	['Végétal']	Vert	vide	Dispose de tentacules ou de multiples pattes
https://www.pokepedia.fr/%C3%89cayon	Écayon	456	['Eau']	0.4	7.0	['Aquatique 2']	Bleu	vide	Dispose de nageoires
https://www.pokepedia.fr/Lumin%C3%A9on	Luminéon	457	['Eau']	1.2	24.0	['Aquatique 2']	Bleu	vide	Dispose de nageoires
https://www.pokepedia.fr/Babimanta	Babimanta	458	['Eau', 'Vol']	1.0	65.0	['Inconnu']	Bleu	vide	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Blizzi	Blizzi	459	['Plante', 'Glace']	1.0	50.5	['Monstrueux', 'Végétal']	Blanc	459	Bipède disposant d'une queue
https://www.pokepedia.fr/Blizzaroi	Blizzaroi	460	['Plante', 'Glace']	2.2	135.5	['Monstrueux', 'Végétal']	Blanc	460	Bipède disposant d'une queue
https://www.pokepedia.fr/Dimoret	Dimoret	461	['Ténèbres', 'Glace']	1.1	34.0	['Terrestre']	Noir	461	Bipède disposant d'une queue
https://www.pokepedia.fr/Magn%C3%A9zone	Magnézone	462	['Électrik', 'Acier']	1.2	180.0	['Minéral']	Gris	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Coudlangue	Coudlangue	463	['Normal']	1.7	140.0	['Monstrueux']	Rose	463	Bipède sans queue
https://www.pokepedia.fr/Rhinastoc	Rhinastoc	464	['Sol', 'Roche']	2.4	282.8	['Monstrueux', 'Terrestre']	Gris	464	Bipède disposant d'une queue
https://www.pokepedia.fr/Bouldeneu	Bouldeneu	465	['Plante']	2.0	128.6	['Végétal']	Bleu	465	Bipède sans queue
https://www.pokepedia.fr/%C3%89lekable	Élekable	466	['Électrik']	1.8	138.6	['Humanoïde']	Jaune	466	Bipède disposant d'une queue
https://www.pokepedia.fr/Maganon	Maganon	467	['Feu']	1.6	68.0	['Humanoïde']	Rouge	467	Bipède disposant d'une queue
https://www.pokepedia.fr/Togekiss	Togekiss	468	['Fée', 'Vol']	1.5	38.0	['Aérien', 'Féerique']	Blanc	468	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Yanmega	Yanmega	469	['Insecte', 'Vol']	1.9	51.5	['Insectoïde']	Vert	469	Dispose de deux paires d'ailes
https://www.pokepedia.fr/Phyllali	Phyllali	470	['Plante']	1.0	25.5	['Terrestre']	Vert	470	Quadrupède
https://www.pokepedia.fr/Givrali	Givrali	471	['Glace']	0.8	25.9	['Terrestre']	Bleu	471	Quadrupède
https://www.pokepedia.fr/Scorvol	Scorvol	472	['Sol', 'Vol']	2.0	42.5	['Insectoïde']	Violet	472	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Mammochon	Mammochon	473	['Glace', 'Sol']	2.5	291.0	['Terrestre']	Brun	473	Quadrupède
https://www.pokepedia.fr/Porygon-Z	Porygon-Z	474	['Normal']	0.9	34.0	['Minéral']	Rouge	474	Constitué d'une tête et de bras
https://www.pokepedia.fr/Gallame	Gallame	475	['Psy', 'Combat']	1.6	52.0	['Amorphe', 'Humanoïde', 'Pokémon Épée et Bouclier']	Blanc	475	Bipède sans queue
https://www.pokepedia.fr/Tarinorme	Tarinorme	476	['Roche', 'Acier']	1.4	340.0	['Minéral']	Gris	476	Corps multiple
https://www.pokepedia.fr/Noctunoir	Noctunoir	477	['Spectre']	2.2	106.6	['Amorphe']	Noir	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Momartik	Momartik	478	['Glace', 'Spectre']	1.3	26.6	['Féerique', 'Minéral']	Blanc	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Motisma	Motisma	479	['Glace', 'Spectre']	0.3	0.3	['Amorphe']	Rouge	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Cr%C3%A9helf	Créhelf	480	['Psy']	0.3	0.3	['Inconnu']	Jaune	480	Bipède disposant d'une queue
https://www.pokepedia.fr/Cr%C3%A9follet	Créfollet	481	['Psy']	0.3	0.3	['Inconnu']	Rose	481	Bipède disposant d'une queue
https://www.pokepedia.fr/Cr%C3%A9fadet	Créfadet	482	['Psy']	0.3	0.3	['Inconnu']	Bleu	482	Bipède disposant d'une queue
https://www.pokepedia.fr/Dialga	Dialga	483	['Acier', 'Dragon']	0.3	0.3	['Inconnu']	Blanc	483	Quadrupède
https://www.pokepedia.fr/Palkia	Palkia	484	['Eau', 'Dragon']	0.3	0.3	['Inconnu']	Violet	484	Bipède disposant d'une queue
https://www.pokepedia.fr/Heatran	Heatran	485	['Feu', 'Acier']	1.7	430.0	['Inconnu']	Brun	485	Quadrupède
https://www.pokepedia.fr/Regigigas	Regigigas	486	['Normal']	3.7	420.0	['Inconnu']	Blanc	486	Bipède sans queue
https://www.pokepedia.fr/Giratina	Giratina	487	['Spectre', 'Dragon']	3.7	420.0	['Inconnu']	Noir	487	Dispose de tentacules ou de multiples pattes
https://www.pokepedia.fr/Cresselia	Cresselia	488	['Psy']	1.5	85.6	['Inconnu']	Jaune	vide	Corps insectoïde
https://www.pokepedia.fr/Phione	Phione	489	['Eau']	0.4	3.1	['Aquatique 1', 'Féerique']	Bleu	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Manaphy	Manaphy	490	['Eau']	0.3	1.4	['Aquatique 1', 'Féerique']	Bleu	vide	Bipède sans queue
https://www.pokepedia.fr/Darkrai	Darkrai	491	['Ténèbres']	1.5	50.5	['Inconnu']	Noir	491	Bipède sans queue
https://www.pokepedia.fr/Shaymin	Shaymin	492	['Ténèbres']	1.5	50.5	['Inconnu']	Vert	492	Quadrupède
https://www.pokepedia.fr/Arceus	Arceus	493	['Normal', 'Plaque', 'Cristal Z']	3.2	320.0	['Inconnu']	Gris	493	Quadrupède
https://www.pokepedia.fr/Victini	Victini	494	['Psy', 'Feu']	0.4	4.0	['Inconnu']	Jaune	494	Bipède sans queue
https://www.pokepedia.fr/Vip%C3%A9lierre	Vipélierre	495	['Plante']	0.6	8.1	['Terrestre', 'Végétal']	Vert	495	Bipède disposant d'une queue
https://www.pokepedia.fr/Lianaja	Lianaja	496	['Plante']	0.8	16.0	['Terrestre', 'Végétal']	Vert	496	Bipède disposant d'une queue
https://www.pokepedia.fr/Majaspic	Majaspic	497	['Plante']	3.3	63.0	['Terrestre', 'Végétal']	Vert	497	Corps serpentin
https://www.pokepedia.fr/Gruikui	Gruikui	498	['Feu']	0.5	9.9	['Terrestre']	Rouge	498	Quadrupède
https://www.pokepedia.fr/Grotichon	Grotichon	499	['Feu', 'Combat']	1.0	55.5	['Terrestre']	Rouge	499	Bipède disposant d'une queue
https://www.pokepedia.fr/Roitiflam	Roitiflam	500	['Feu', 'Combat']	1.6	150.0	['Terrestre']	Rouge	500	Bipède disposant d'une queue
https://www.pokepedia.fr/Moustillon	Moustillon	501	['Eau']	0.5	5.9	['Terrestre']	Bleu	501	Bipède disposant d'une queue
https://www.pokepedia.fr/Mateloutre	Mateloutre	502	['Eau']	0.8	24.5	['Terrestre']	Bleu	502	Bipède disposant d'une queue
https://www.pokepedia.fr/Clamiral	Clamiral	503	['Eau']	1.5	94.6	['Terrestre']	Bleu	503	Quadrupède
https://www.pokepedia.fr/Ratentif	Ratentif	504	['Normal']	0.5	11.6	['Terrestre']	Brun	504	Bipède disposant d'une queue
https://www.pokepedia.fr/Miradar	Miradar	505	['Normal']	1.1	27.0	['Terrestre']	Brun	505	Bipède disposant d'une queue
https://www.pokepedia.fr/Ponchiot	Ponchiot	506	['Normal']	0.4	4.1	['Terrestre']	Brun	506	Quadrupède
https://www.pokepedia.fr/Ponchien	Ponchien	507	['Normal']	0.9	14.7	['Terrestre']	Gris	507	Quadrupède
https://www.pokepedia.fr/Mastouffe	Mastouffe	508	['Normal']	1.2	61.0	['Terrestre']	Gris	508	Quadrupède
https://www.pokepedia.fr/Chacripan	Chacripan	509	['Ténèbres']	0.4	10.1	['Terrestre']	Violet	509	Quadrupède
https://www.pokepedia.fr/L%C3%A9opardus	Léopardus	510	['Ténèbres']	1.1	37.5	['Terrestre']	Violet	510	Quadrupède
https://www.pokepedia.fr/Feuillajou	Feuillajou	511	['Plante']	0.6	10.5	['Terrestre']	Vert	511	Bipède disposant d'une queue
https://www.pokepedia.fr/Feuiloutan	Feuiloutan	512	['Plante']	1.1	30.5	['Terrestre']	Vert	512	Bipède disposant d'une queue
https://www.pokepedia.fr/Flamajou	Flamajou	513	['Feu']	0.5	11.0	['Terrestre']	Rouge	513	Bipède disposant d'une queue
https://www.pokepedia.fr/Flamoutan	Flamoutan	514	['Feu']	1.0	28.0	['Terrestre']	Rouge	514	Bipède disposant d'une queue
https://www.pokepedia.fr/Flotajou	Flotajou	515	['Eau']	0.6	13.5	['Terrestre']	Bleu	515	Bipède disposant d'une queue
https://www.pokepedia.fr/Flotoutan	Flotoutan	516	['Eau']	1.0	29.0	['Terrestre']	Bleu	516	Bipède disposant d'une queue
https://www.pokepedia.fr/Munna	Munna	517	['Psy']	0.6	23.3	['Terrestre']	Rose	517	Quadrupède
https://www.pokepedia.fr/Mushana	Mushana	518	['Psy']	1.1	60.5	['Terrestre']	Rose	518	Bipède sans queue
https://www.pokepedia.fr/Poichigeon	Poichigeon	519	['Normal', 'Vol']	0.3	2.1	['Aérien']	Gris	519	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Colombeau	Colombeau	520	['Normal', 'Vol']	0.6	15.0	['Aérien']	Gris	520	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/D%C3%A9flaisan	Déflaisan	521	['Normal', 'Vol']	1.2	29.0	['Aérien']	Gris	521	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Z%C3%A9bibron	Zébibron	522	['Électrik']	0.8	29.8	['Terrestre']	Noir	522	Quadrupède
https://www.pokepedia.fr/Z%C3%A9blitz	Zéblitz	523	['Électrik']	1.6	79.5	['Terrestre']	Noir	523	Quadrupède
https://www.pokepedia.fr/Nodulithe	Nodulithe	524	['Roche']	0.4	18.0	['Minéral']	Bleu	524	Constitué d'une tête et de jambes
https://www.pokepedia.fr/G%C3%A9olithe	Géolithe	525	['Roche']	0.9	102.0	['Minéral']	Bleu	525	Dispose de tentacules ou de multiples pattes
https://www.pokepedia.fr/Gigalithe	Gigalithe	526	['Roche']	1.7	260.0	['Minéral']	Bleu	526	Dispose de tentacules ou de multiples pattes
https://www.pokepedia.fr/Chovsourir	Chovsourir	527	['Psy', 'Vol']	0.4	2.1	['Terrestre', 'Aérien']	Bleu	vide	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Rhinolove	Rhinolove	528	['Psy', 'Vol']	0.9	10.5	['Terrestre', 'Aérien']	Bleu	528	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Rototaupe	Rototaupe	529	['Sol']	0.3	8.5	['Terrestre']	Gris	529	Bipède disposant d'une queue
https://www.pokepedia.fr/Minotaupe	Minotaupe	530	['Sol', 'Acier']	0.7	40.4	['Terrestre']	Gris	530	Bipède disposant d'une queue
https://www.pokepedia.fr/Nanm%C3%A9ou%C3%AFe	Nanméouïe	531	['Normal']	1.1	31.0	['Féerique']	Rose	531	Bipède disposant d'une queue
https://www.pokepedia.fr/Charpenti	Charpenti	532	['Combat']	0.6	12.5	['Humanoïde']	Gris	532	Bipède sans queue
https://www.pokepedia.fr/Ouvrifier	Ouvrifier	533	['Combat']	1.2	40.0	['Humanoïde']	Gris	533	Bipède sans queue
https://www.pokepedia.fr/B%C3%A9tochef	Bétochef	534	['Combat']	1.4	87.0	['Humanoïde']	Brun	534	Bipède sans queue
https://www.pokepedia.fr/Tritonde	Tritonde	535	['Eau']	0.5	4.5	['Aquatique 1']	Bleu	vide	Dispose de nageoires
https://www.pokepedia.fr/Batracn%C3%A9	Batracné	536	['Eau', 'Sol']	0.8	17.0	['Aquatique 1']	Bleu	536	Bipède disposant d'une queue
https://www.pokepedia.fr/Crapustule	Crapustule	537	['Eau', 'Sol']	1.5	62.0	['Aquatique 1']	Bleu	537	Bipède sans queue
https://www.pokepedia.fr/Judokrak	Judokrak	538	['Combat']	1.3	55.5	['Humanoïde']	Rouge	538	Bipède sans queue
https://www.pokepedia.fr/Karacl%C3%A9e	Karaclée	539	['Combat']	1.4	51.0	['Humanoïde']	Bleu	539	Bipède sans queue
https://www.pokepedia.fr/Larveyette	Larveyette	540	['Insecte', 'Plante']	0.3	2.5	['Insectoïde']	Jaune	540	Corps insectoïde
https://www.pokepedia.fr/Couverdure	Couverdure	541	['Insecte', 'Plante']	0.5	7.3	['Insectoïde']	Vert	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Manternel	Manternel	542	['Insecte', 'Plante']	1.2	20.5	['Insectoïde']	Jaune	542	Bipède sans queue
https://www.pokepedia.fr/Venipatte	Venipatte	543	['Insecte', 'Poison']	0.4	5.3	['Insectoïde']	Rouge	543	Corps insectoïde
https://www.pokepedia.fr/Scobolide	Scobolide	544	['Insecte', 'Poison']	1.2	58.5	['Insectoïde']	Gris	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Brutapode	Brutapode	545	['Insecte', 'Poison']	2.5	200.5	['Insectoïde']	Rouge	545	Corps insectoïde
https://www.pokepedia.fr/Doudouvet	Doudouvet	546	['Plante', 'Fée']	0.3	0.6	['Végétal', 'Féerique']	Vert	vide	Constitué uniquement d'une tête
https://www.pokepedia.fr/Farfaduvet	Farfaduvet	547	['Plante', 'Fée']	0.7	6.6	['Végétal', 'Féerique']	Vert	547	Bipède sans queue
https://www.pokepedia.fr/Chlorobule	Chlorobule	548	['Plante']	0.5	6.6	['Végétal']	Vert	vide	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Fragilady	Fragilady	549	['Plante']	1.1	16.3	['Végétal']	Vert	549	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Bargantua	Bargantua	550	['Eau']	1.0	18.0	['Aquatique 2']	Vert	vide	Dispose de nageoires
https://www.pokepedia.fr/Masca%C3%AFman	Mascaïman	551	['Sol', 'Ténèbres']	0.7	15.2	['Terrestre']	Brun	551	Quadrupède
https://www.pokepedia.fr/Escroco	Escroco	552	['Sol', 'Ténèbres']	1.0	33.4	['Terrestre']	Brun	552	Quadrupède
https://www.pokepedia.fr/Crocorible	Crocorible	553	['Sol', 'Ténèbres']	1.5	96.3	['Terrestre']	Rouge	553	Bipède disposant d'une queue
https://www.pokepedia.fr/Darumarond	Darumarond	554	['Feu']	0.6	37.5	['Terrestre']	Rouge	554	Bipède sans queue
https://www.pokepedia.fr/Darumacho	Darumacho	555	['Feu']	1.3	92.9	['Terrestre']	Rouge	555	Quadrupède
https://www.pokepedia.fr/Maracachi	Maracachi	556	['Plante']	1.0	28.0	['Végétal']	Vert	556	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Crabicoque	Crabicoque	557	['Insecte', 'Roche']	0.3	14.5	['Insectoïde', 'Minéral']	Rouge	557	Corps insectoïde
https://www.pokepedia.fr/Crabaraque	Crabaraque	558	['Insecte', 'Roche']	1.4	200.0	['Insectoïde', 'Minéral']	Rouge	558	Corps insectoïde
https://www.pokepedia.fr/Baggiguane	Baggiguane	559	['Ténèbres', 'Combat']	0.6	11.8	['Draconique', 'Terrestre']	Jaune	559	Bipède disposant d'une queue
https://www.pokepedia.fr/Bagga%C3%AFd	Baggaïd	560	['Ténèbres', 'Combat']	1.1	30.0	['Terrestre', 'Draconique']	Rouge	560	Bipède disposant d'une queue
https://www.pokepedia.fr/Crypt%C3%A9ro	Cryptéro	561	['Psy', 'Vol']	1.4	14.0	['Aérien']	Noir	vide	Dispose d'une seule paire d'ailes
https://www.pokepedia.fr/Tutafeh	Tutafeh	562	['Spectre']	0.5	1.5	['Minéral', 'Amorphe']	Noir	vide	Constitué d'une tête et de bras
https://www.pokepedia.fr/Tutankafer	Tutankafer	563	['Spectre']	1.7	76.5	['Minéral', 'Amorphe']	Jaune	vide	Constitué d'une tête et d'un corps
https://www.pokepedia.fr/Carapagos	Carapagos	564	['Eau', 'Roche']	0.7	16.5	['Aquatique 1', 'Aquatique 3']	Bleu	vide	Quadrupède
